datetime,SETTLEMENT_DATE,SETTLEMENT_PERIOD,TSD,ND,EMBEDDED_WIND_GENERATION,EMBEDDED_SOLAR_GENERATION,system_price,hour,minute,day_of_week,month,day_of_year,is_weekend,is_peak,demand_change,price_change,grid_stress
2023-06-07 07:00:00,2023-06-07,15,26595,25432,868,1156,6.704844041666668,7,0,2,6,158,0,0,1633.0,0.0,0.35065176908752327
2023-06-07 07:30:00,2023-06-07,16,27418,26160,882,1632,6.704844041666668,7,30,2,6,158,0,0,823.0,0.0,0.3761949099937927
2023-06-07 08:00:00,2023-06-07,17,28066,26608,902,2199,6.704844041666668,8,0,2,6,158,0,0,648.0,0.0,0.3963066418373681
2023-06-07 08:30:00,2023-06-07,18,27512,26023,922,2850,6.704844041666668,8,30,2,6,158,0,0,-554.0,0.0,0.3791123525760397
2023-06-07 09:00:00,2023-06-07,19,27839,26350,947,3590,6.704844041666668,9,0,2,6,158,0,0,327.0,0.0,0.3892613283674736
2023-06-07 09:30:00,2023-06-07,20,27334,25845,971,4330,6.704844041666668,9,30,2,6,158,0,0,-505.0,0.0,0.3735878336436996
2023-06-07 10:00:00,2023-06-07,21,26528,25040,994,5169,6.704844041666668,10,0,2,6,158,0,0,-806.0,0.0,0.3485723153320919
2023-06-07 10:30:00,2023-06-07,22,25888,24399,1017,6027,6.704844041666668,10,30,2,6,158,0,0,-640.0,0.0,0.3287088764742396
2023-06-07 11:00:00,2023-06-07,23,25541,24083,1033,6822,6.704844041666668,11,0,2,6,158,0,0,-347.0,0.0,0.3179391682184978
2023-06-07 11:30:00,2023-06-07,24,25206,23718,1049,7571,6.704844041666668,11,30,2,6,158,0,0,-335.0,0.0,0.3075418994413408
2023-06-07 12:00:00,2023-06-07,25,24915,23426,1080,8238,6.704844041666668,12,0,2,6,158,0,0,-291.0,0.0,0.29851024208566107
2023-06-07 12:30:00,2023-06-07,26,24360,22875,1110,8827,6.704844041666668,12,30,2,6,158,0,0,-555.0,0.0,0.28128491620111734
2023-06-07 13:00:00,2023-06-07,27,23549,22141,1128,9192,6.704844041666668,13,0,2,6,158,0,0,-811.0,0.0,0.25611421477343266
2023-06-07 13:30:00,2023-06-07,28,23094,21621,1146,9503,6.704844041666668,13,30,2,6,158,0,0,-455.0,0.0,0.2419925512104283
2023-06-07 14:00:00,2023-06-07,29,22500,21116,1169,9459,6.704844041666668,14,0,2,6,158,0,0,-594.0,0.0,0.22355679702048417
2023-06-07 14:30:00,2023-06-07,30,22494,21066,1191,9229,6.704844041666668,14,30,2,6,158,0,0,-6.0,0.0,0.2233705772811918
2023-06-07 15:00:00,2023-06-07,31,22465,21097,1210,8840,6.704844041666668,15,0,2,6,158,0,0,-29.0,0.0,0.22247051520794536
2023-06-07 15:30:00,2023-06-07,32,23156,21592,1228,8204,6.704844041666668,15,30,2,6,158,0,0,691.0,0.0,0.24391682184978275
2023-06-07 16:00:00,2023-06-07,33,23977,22551,1291,7409,6.704844041666668,16,0,2,6,158,0,1,821.0,0.0,0.26939788950962135
2023-06-07 16:30:00,2023-06-07,34,24954,23611,1354,6447,6.704844041666668,16,30,2,6,158,0,1,977.0,0.0,0.29972067039106143
2023-06-07 17:00:00,2023-06-07,35,26125,24716,1369,5460,6.704844041666668,17,0,2,6,158,0,1,1171.0,0.0,0.336064556176288
2023-06-07 17:30:00,2023-06-07,36,26931,25631,1384,4451,6.704844041666668,17,30,2,6,158,0,1,806.0,0.0,0.3610800744878957
2023-06-07 18:00:00,2023-06-07,37,27943,26204,1400,3445,6.704844041666668,18,0,2,6,158,0,1,1012.0,0.0,0.3924891371818746
2023-06-07 18:30:00,2023-06-07,38,28359,26678,1416,2531,6.704844041666668,18,30,2,6,158,0,1,416.0,0.0,0.4054003724394786
2023-06-07 19:00:00,2023-06-07,39,28480,27282,1368,1726,6.704844041666668,19,0,2,6,158,0,1,121.0,0.0,0.4091558038485413
2023-06-07 19:30:00,2023-06-07,40,28578,27448,1319,1061,6.704844041666668,19,30,2,6,158,0,1,98.0,0.0,0.41219739292364993
2023-06-07 20:00:00,2023-06-07,41,28500,27184,1307,520,6.704844041666668,20,0,2,6,158,0,1,-78.0,0.0,0.40977653631284916
2023-06-07 20:30:00,2023-06-07,42,28340,26925,1294,154,6.704844041666668,20,30,2,6,158,0,1,-160.0,0.0,0.4048106765983861
2023-06-07 21:00:00,2023-06-07,43,27666,26418,1339,7,6.704844041666668,21,0,2,6,158,0,0,-674.0,0.0,0.3838919925512104
2023-06-07 21:30:00,2023-06-07,44,27256,25961,1384,0,6.704844041666668,21,30,2,6,158,0,0,-410.0,0.0,0.3711669770328988
2023-06-07 22:00:00,2023-06-07,45,26678,25037,1406,0,6.704844041666668,22,0,2,6,158,0,0,-578.0,0.0,0.35322780881440097
2023-06-07 22:30:00,2023-06-07,46,25823,23943,1428,0,6.704844041666668,22,30,2,6,158,0,0,-855.0,0.0,0.326691495965239
2023-06-07 23:00:00,2023-06-07,47,24255,22331,1410,0,6.704844041666668,23,0,2,6,158,0,0,-1568.0,0.0,0.27802607076350094
2023-06-07 23:30:00,2023-06-07,48,22858,21073,1391,0,6.704844041666668,23,30,2,6,158,0,0,-1397.0,0.0,0.23466790813159527
2023-06-08 00:00:00,2023-06-08,1,22244,20132,1334,0,6.673577854166668,0,0,3,6,159,0,0,-614.0,-0.0312661874999999,0.21561142147734327
2023-06-08 00:30:00,2023-06-08,2,21673,19499,1276,0,6.673577854166668,0,30,3,6,159,0,0,-571.0,0.0,0.1978895096213532
2023-06-08 01:00:00,2023-06-08,3,21112,19021,1263,0,6.673577854166668,1,0,3,6,159,0,0,-561.0,0.0,0.18047796399751706
2023-06-08 01:30:00,2023-06-08,4,20861,18787,1250,0,6.673577854166668,1,30,3,6,159,0,0,-251.0,0.0,0.17268777157045315
2023-06-08 02:00:00,2023-06-08,5,20487,18528,1238,0,6.673577854166668,2,0,3,6,159,0,0,-374.0,0.0,0.1610800744878957
2023-06-08 02:30:00,2023-06-08,6,20211,18153,1226,0,6.673577854166668,2,30,3,6,159,0,0,-276.0,0.0,0.15251396648044693
2023-06-08 03:00:00,2023-06-08,7,20129,17919,1219,0,6.673577854166668,3,0,3,6,159,0,0,-82.0,0.0,0.14996896337678461
2023-06-08 03:30:00,2023-06-08,8,20073,17854,1212,0,6.673577854166668,3,30,3,6,159,0,0,-56.0,0.0,0.14823091247672254
2023-06-08 04:00:00,2023-06-08,9,20239,17659,1239,0,6.673577854166668,4,0,3,6,159,0,0,166.0,0.0,0.15338299193047797
2023-06-08 04:30:00,2023-06-08,10,19966,17398,1265,0,6.673577854166668,4,30,3,6,159,0,0,-273.0,0.0,0.14490999379267536
2023-06-08 05:00:00,2023-06-08,11,20160,17791,1277,29,6.673577854166668,5,0,3,6,159,0,0,194.0,0.0,0.15093109869646182
2023-06-08 05:30:00,2023-06-08,12,20852,18568,1288,200,6.673577854166668,5,30,3,6,159,0,0,692.0,0.0,0.17240844196151459
2023-06-08 06:00:00,2023-06-08,13,22345,20534,1315,501,6.673577854166668,6,0,3,6,159,0,0,1493.0,0.0,0.21874612042209807
2023-06-08 06:30:00,2023-06-08,14,23564,21830,1342,922,6.673577854166668,6,30,3,6,159,0,0,1219.0,0.0,0.25657976412166356
2023-06-08 07:00:00,2023-06-08,15,25225,24270,1358,1495,6.673577854166668,7,0,3,6,159,0,0,1661.0,0.0,0.3081315952824333
2023-06-08 07:30:00,2023-06-08,16,26019,24853,1374,2174,6.673577854166668,7,30,3,6,159,0,0,794.0,0.0,0.33277467411545625
2023-06-08 08:00:00,2023-06-08,17,27097,25665,1401,2971,6.673577854166668,8,0,3,6,159,0,0,1078.0,0.0,0.36623215394165115
2023-06-08 08:30:00,2023-06-08,18,27014,25529,1427,3948,6.673577854166668,8,30,3,6,159,0,0,-83.0,0.0,0.36365611421477345
2023-06-08 09:00:00,2023-06-08,19,26664,25178,1460,4911,6.673577854166668,9,0,3,6,159,0,0,-350.0,0.0,0.3527932960893855
2023-06-08 09:30:00,2023-06-08,20,25851,24366,1492,6002,6.673577854166668,9,30,3,6,159,0,0,-813.0,0.0,0.32756052141527003
2023-06-08 10:00:00,2023-06-08,21,24784,23299,1537,7195,6.673577854166668,10,0,3,6,159,0,0,-1067.0,0.0,0.29444444444444445
2023-06-08 10:30:00,2023-06-08,22,23719,22236,1582,8249,6.673577854166668,10,30,3,6,159,0,0,-1065.0,0.0,0.26139044072004963
2023-06-08 11:00:00,2023-06-08,23,23143,21667,1618,9100,6.673577854166668,11,0,3,6,159,0,0,-576.0,0.0,0.2435133457479826
2023-06-08 11:30:00,2023-06-08,24,22174,20803,1653,9693,6.673577854166668,11,30,3,6,159,0,0,-969.0,0.0,0.21343885785226568
2023-06-08 12:00:00,2023-06-08,25,21790,20407,1672,10278,6.673577854166668,12,0,3,6,159,0,0,-384.0,0.0,0.2015207945375543
2023-06-08 12:30:00,2023-06-08,26,21495,20092,1691,10611,6.673577854166668,12,30,3,6,159,0,0,-295.0,0.0,0.19236499068901303
2023-06-08 13:00:00,2023-06-08,27,21045,19744,1708,10657,6.673577854166668,13,0,3,6,159,0,0,-450.0,0.0,0.17839851024208567
2023-06-08 13:30:00,2023-06-08,28,20898,19592,1724,10568,6.673577854166668,13,30,3,6,159,0,0,-147.0,0.0,0.17383612662942272
2023-06-08 14:00:00,2023-06-08,29,20615,19352,1758,10276,6.673577854166668,14,0,3,6,159,0,0,-283.0,0.0,0.16505276225946616
2023-06-08 14:30:00,2023-06-08,30,20581,19273,1791,9853,6.673577854166668,14,30,3,6,159,0,0,-34.0,0.0,0.16399751707014276
2023-06-08 15:00:00,2023-06-08,31,20440,19264,1809,9249,6.673577854166668,15,0,3,6,159,0,0,-141.0,0.0,0.1596213531967722
2023-06-08 15:30:00,2023-06-08,32,21307,20151,1827,8516,6.673577854166668,15,30,3,6,159,0,0,867.0,0.0,0.18653010552451893
2023-06-08 16:00:00,2023-06-08,33,22226,21163,1908,7625,6.673577854166668,16,0,3,6,159,0,1,919.0,0.0,0.21505276225946618
2023-06-08 16:30:00,2023-06-08,34,23249,22242,1989,6632,6.673577854166668,16,30,3,6,159,0,1,1023.0,0.0,0.2468032278088144
2023-06-08 17:00:00,2023-06-08,35,24742,23595,2016,5584,6.673577854166668,17,0,3,6,159,0,1,1493.0,0.0,0.29314090626939787
2023-06-08 17:30:00,2023-06-08,36,25689,24441,2042,4461,6.673577854166668,17,30,3,6,159,0,1,947.0,0.0,0.32253258845437616
2023-06-08 18:00:00,2023-06-08,37,26192,25016,2042,3478,6.673577854166668,18,0,3,6,159,0,1,503.0,0.0,0.33814400993171945
2023-06-08 18:30:00,2023-06-08,38,26793,25666,2041,2523,6.673577854166668,18,30,3,6,159,0,1,601.0,0.0,0.35679702048417133
2023-06-08 19:00:00,2023-06-08,39,28541,26172,2004,1761,6.673577854166668,19,0,3,6,159,0,1,1748.0,0.0,0.41104903786468033
2023-06-08 19:30:00,2023-06-08,40,28912,26228,1967,1116,6.673577854166668,19,30,3,6,159,0,1,371.0,0.0,0.42256362507759154
2023-06-08 20:00:00,2023-06-08,41,28803,26054,1921,560,6.673577854166668,20,0,3,6,159,0,1,-109.0,0.0,0.41918063314711357
2023-06-08 20:30:00,2023-06-08,42,28754,25920,1875,166,6.673577854166668,20,30,3,6,159,0,1,-49.0,0.0,0.4176598386095593
2023-06-08 21:00:00,2023-06-08,43,28046,25382,1904,9,6.673577854166668,21,0,3,6,159,0,0,-708.0,0.0,0.3956859093730602
2023-06-08 21:30:00,2023-06-08,44,27911,25148,1933,0,6.673577854166668,21,30,3,6,159,0,0,-135.0,0.0,0.391495965238982
2023-06-08 22:00:00,2023-06-08,45,27663,24538,1935,0,6.673577854166668,22,0,3,6,159,0,0,-248.0,0.0,0.38379888268156426
2023-06-08 22:30:00,2023-06-08,46,26966,23743,1936,0,6.673577854166668,22,30,3,6,159,0,0,-697.0,0.0,0.36216635630043453
2023-06-08 23:00:00,2023-06-08,47,25198,22183,1892,0,6.673577854166668,23,0,3,6,159,0,0,-1768.0,0.0,0.30729360645561765
2023-06-08 23:30:00,2023-06-08,48,23538,20780,1847,0,6.673577854166668,23,30,3,6,159,0,0,-1660.0,0.0,0.25577281191806334
2023-06-09 00:00:00,2023-06-09,1,22238,19774,1784,0,8.135312500000001,0,0,4,6,160,0,0,-1300.0,1.4617346458333331,0.2154252017380509
2023-06-09 00:30:00,2023-06-09,2,21637,19275,1721,0,8.135312500000001,0,30,4,6,160,0,0,-601.0,0.0,0.196772191185599
2023-06-09 01:00:00,2023-06-09,3,21097,18835,1683,0,8.135312500000001,1,0,4,6,160,0,0,-540.0,0.0,0.18001241464928616
2023-06-09 01:30:00,2023-06-09,4,21005,18713,1644,0,8.135312500000001,1,30,4,6,160,0,0,-92.0,0.0,0.1771570453134699
2023-06-09 02:00:00,2023-06-09,5,20138,18378,1618,0,8.135312500000001,2,0,4,6,160,0,0,-867.0,0.0,0.15024829298572315
2023-06-09 02:30:00,2023-06-09,6,19690,17968,1592,0,8.135312500000001,2,30,4,6,160,0,0,-448.0,0.0,0.13634388578522658
2023-06-09 03:00:00,2023-06-09,7,19501,17510,1562,0,8.135312500000001,3,0,4,6,160,0,0,-189.0,0.0,0.13047796399751707
2023-06-09 03:30:00,2023-06-09,8,19595,17614,1531,0,8.135312500000001,3,30,4,6,160,0,0,94.0,0.0,0.13339540657976412
2023-06-09 04:00:00,2023-06-09,9,19872,17562,1545,0,8.135312500000001,4,0,4,6,160,0,0,277.0,0.0,0.1419925512104283
2023-06-09 04:30:00,2023-06-09,10,19712,17381,1559,0,8.135312500000001,4,30,4,6,160,0,0,-160.0,0.0,0.13702669149596525
2023-06-09 05:00:00,2023-06-09,11,20256,17813,1554,34,8.135312500000001,5,0,4,6,160,0,0,544.0,0.0,0.15391061452513966
2023-06-09 05:30:00,2023-06-09,12,20840,18391,1549,252,8.135312500000001,5,30,4,6,160,0,0,584.0,0.0,0.17203600248292986
2023-06-09 06:00:00,2023-06-09,13,21684,20064,1578,590,8.135312500000001,6,0,4,6,160,0,0,844.0,0.0,0.19823091247672253
2023-06-09 06:30:00,2023-06-09,14,22881,21366,1607,1032,8.135312500000001,6,30,4,6,160,0,0,1197.0,0.0,0.23538175046554935
2023-06-09 07:00:00,2023-06-09,15,23799,23292,1632,1635,8.135312500000001,7,0,4,6,160,0,0,918.0,0.0,0.2638733705772812
2023-06-09 07:30:00,2023-06-09,16,24354,23848,1657,2384,8.135312500000001,7,30,4,6,160,0,0,555.0,0.0,0.28109869646182495
2023-06-09 08:00:00,2023-06-09,17,25273,24661,1689,3254,8.135312500000001,8,0,4,6,160,0,0,919.0,0.0,0.3096213531967722
2023-06-09 08:30:00,2023-06-09,18,25193,24396,1720,4296,8.135312500000001,8,30,4,6,160,0,0,-80.0,0.0,0.30713842333954067
2023-06-09 09:00:00,2023-06-09,19,24844,23768,1756,5336,8.135312500000001,9,0,4,6,160,0,0,-349.0,0.0,0.2963066418373681
2023-06-09 09:30:00,2023-06-09,20,24374,23116,1791,6407,8.135312500000001,9,30,4,6,160,0,0,-470.0,0.0,0.28171942892613283
2023-06-09 10:00:00,2023-06-09,21,23305,22122,1822,7355,8.135312500000001,10,0,4,6,160,0,0,-1069.0,0.0,0.24854127870887646
2023-06-09 10:30:00,2023-06-09,22,22655,21478,1853,8073,8.135312500000001,10,30,4,6,160,0,0,-650.0,0.0,0.22836747361887028
2023-06-09 11:00:00,2023-06-09,23,22246,21065,1870,8828,8.135312500000001,11,0,4,6,160,0,0,-409.0,0.0,0.21567349472377406
2023-06-09 11:30:00,2023-06-09,24,21732,20546,1886,9518,8.135312500000001,11,30,4,6,160,0,0,-514.0,0.0,0.19972067039106145
2023-06-09 12:00:00,2023-06-09,25,21704,20430,1913,9924,8.135312500000001,12,0,4,6,160,0,0,-28.0,0.0,0.19885164494103041
2023-06-09 12:30:00,2023-06-09,26,21663,20331,1940,10180,8.135312500000001,12,30,4,6,160,0,0,-41.0,0.0,0.19757914338919927
2023-06-09 13:00:00,2023-06-09,27,21207,19924,1950,10229,8.135312500000001,13,0,4,6,160,0,0,-456.0,0.0,0.18342644320297952
2023-06-09 13:30:00,2023-06-09,28,21005,19629,1960,10162,8.135312500000001,13,30,4,6,160,0,0,-202.0,0.0,0.1771570453134699
2023-06-09 14:00:00,2023-06-09,29,20508,19280,1978,9802,8.135312500000001,14,0,4,6,160,0,0,-497.0,0.0,0.161731843575419
2023-06-09 14:30:00,2023-06-09,30,20515,19232,1996,9307,8.135312500000001,14,30,4,6,160,0,0,7.0,0.0,0.16194909993792675
2023-06-09 15:00:00,2023-06-09,31,20452,19394,2002,8683,8.135312500000001,15,0,4,6,160,0,0,-63.0,0.0,0.15999379267535693
2023-06-09 15:30:00,2023-06-09,32,20807,19877,2007,7948,8.135312500000001,15,30,4,6,160,0,0,355.0,0.0,0.17101179391682184
2023-06-09 16:00:00,2023-06-09,33,21781,20750,2028,7289,8.135312500000001,16,0,4,6,160,0,1,974.0,0.0,0.20124146492861578
2023-06-09 16:30:00,2023-06-09,34,22686,21720,2048,6329,8.135312500000001,16,30,4,6,160,0,1,905.0,0.0,0.22932960893854748
2023-06-09 17:00:00,2023-06-09,35,23775,22824,2012,5271,8.135312500000001,17,0,4,6,160,0,1,1089.0,0.0,0.2631284916201117
2023-06-09 17:30:00,2023-06-09,36,24782,23720,1975,4271,8.135312500000001,17,30,4,6,160,0,1,1007.0,0.0,0.29438237119801364
2023-06-09 18:00:00,2023-06-09,37,25620,24545,1917,3434,8.135312500000001,18,0,4,6,160,0,1,838.0,0.0,0.32039106145251395
2023-06-09 18:30:00,2023-06-09,38,26217,25178,1858,2585,8.135312500000001,18,30,4,6,160,0,1,597.0,0.0,0.33891992551210426
2023-06-09 19:00:00,2023-06-09,39,26530,25476,1796,1753,8.135312500000001,19,0,4,6,160,0,1,313.0,0.0,0.34863438857852264
2023-06-09 19:30:00,2023-06-09,40,26838,25695,1734,1041,8.135312500000001,19,30,4,6,160,0,1,308.0,0.0,0.3581936685288641
2023-06-09 20:00:00,2023-06-09,41,26739,25587,1682,539,8.135312500000001,20,0,4,6,160,0,1,-99.0,0.0,0.35512104283054
2023-06-09 20:30:00,2023-06-09,42,26318,25043,1629,178,8.135312500000001,20,30,4,6,160,0,1,-421.0,0.0,0.3420546244568591
2023-06-09 21:00:00,2023-06-09,43,25988,24813,1641,5,8.135312500000001,21,0,4,6,160,0,0,-330.0,0.0,0.33181253879577904
2023-06-09 21:30:00,2023-06-09,44,25976,24737,1652,0,8.135312500000001,21,30,4,6,160,0,0,-12.0,0.0,0.3314400993171943
2023-06-09 22:00:00,2023-06-09,45,25386,24031,1645,0,8.135312500000001,22,0,4,6,160,0,0,-590.0,0.0,0.31312849162011175
2023-06-09 22:30:00,2023-06-09,46,24498,23034,1637,0,8.135312500000001,22,30,4,6,160,0,0,-888.0,0.0,0.2855679702048417
2023-06-09 23:00:00,2023-06-09,47,23042,21844,1588,0,8.135312500000001,23,0,4,6,160,0,0,-1456.0,0.0,0.24037864680322782
2023-06-09 23:30:00,2023-06-09,48,21903,20915,1538,0,8.135312500000001,23,30,4,6,160,0,0,-1139.0,0.0,0.20502793296089386
2023-06-10 00:00:00,2023-06-10,1,20648,19943,1454,0,9.268833270833332,0,0,5,6,161,1,0,-1255.0,1.133520770833332,0.16607697082557418
2023-06-10 00:30:00,2023-06-10,2,20080,19399,1369,0,9.268833270833332,0,30,5,6,161,1,0,-568.0,0.0,0.1484481688392303
2023-06-10 01:00:00,2023-06-10,3,19788,19108,1323,0,9.268833270833332,1,0,5,6,161,1,0,-292.0,0.0,0.1393854748603352
2023-06-10 01:30:00,2023-06-10,4,19543,18750,1276,0,9.268833270833332,1,30,5,6,161,1,0,-245.0,0.0,0.13178150217256362
2023-06-10 02:00:00,2023-06-10,5,19236,18326,1267,0,9.268833270833332,2,0,5,6,161,1,0,-307.0,0.0,0.12225325884543761
2023-06-10 02:30:00,2023-06-10,6,18775,17906,1258,0,9.268833270833332,2,30,5,6,161,1,0,-461.0,0.0,0.1079453755431409
2023-06-10 03:00:00,2023-06-10,7,18414,17530,1252,0,9.268833270833332,3,0,5,6,161,1,0,-361.0,0.0,0.09674115456238361
2023-06-10 03:30:00,2023-06-10,8,18216,17320,1246,0,9.268833270833332,3,30,5,6,161,1,0,-198.0,0.0,0.09059590316573557
2023-06-10 04:00:00,2023-06-10,9,17806,16968,1301,0,9.268833270833332,4,0,5,6,161,1,0,-410.0,0.0,0.07787088764742396
2023-06-10 04:30:00,2023-06-10,10,17752,16707,1355,0,9.268833270833332,4,30,5,6,161,1,0,-54.0,0.0,0.07619490999379268
2023-06-10 05:00:00,2023-06-10,11,17782,16727,1362,48,9.268833270833332,5,0,5,6,161,1,0,30.0,0.0,0.0771260086902545
2023-06-10 05:30:00,2023-06-10,12,17743,16782,1369,268,9.268833270833332,5,30,5,6,161,1,0,-39.0,0.0,0.07591558038485413
2023-06-10 06:00:00,2023-06-10,13,18496,17696,1369,589,9.268833270833332,6,0,5,6,161,1,0,753.0,0.0,0.09928615766604594
2023-06-10 06:30:00,2023-06-10,14,18904,18097,1368,1044,9.268833270833332,6,30,5,6,161,1,0,408.0,0.0,0.11194909993792676
2023-06-10 07:00:00,2023-06-10,15,19831,18920,1325,1678,9.268833270833332,7,0,5,6,161,1,0,927.0,0.0,0.14072004965859713
2023-06-10 07:30:00,2023-06-10,16,20223,19325,1282,2524,9.268833270833332,7,30,5,6,161,1,0,392.0,0.0,0.15288640595903166
2023-06-10 08:00:00,2023-06-10,17,21067,19920,1280,3494,9.268833270833332,8,0,5,6,161,1,0,844.0,0.0,0.17908131595282434
2023-06-10 08:30:00,2023-06-10,18,21140,19976,1277,4449,9.268833270833332,8,30,5,6,161,1,0,73.0,0.0,0.1813469894475481
2023-06-10 09:00:00,2023-06-10,19,21463,20100,1284,5405,9.268833270833332,9,0,5,6,161,1,0,323.0,0.0,0.19137181874612041
2023-06-10 09:30:00,2023-06-10,20,21264,19803,1291,6322,9.268833270833332,9,30,5,6,161,1,0,-199.0,0.0,0.185195530726257
2023-06-10 10:00:00,2023-06-10,21,20786,19447,1367,7181,9.268833270833332,10,0,5,6,161,1,0,-478.0,0.0,0.17036002482929857
2023-06-10 10:30:00,2023-06-10,22,20542,19154,1442,7921,9.268833270833332,10,30,5,6,161,1,0,-244.0,0.0,0.1627870887647424
2023-06-10 11:00:00,2023-06-10,23,20499,19047,1514,8420,9.268833270833332,11,0,5,6,161,1,0,-43.0,0.0,0.16145251396648044
2023-06-10 11:30:00,2023-06-10,24,20498,19022,1585,8922,9.268833270833332,11,30,5,6,161,1,0,-1.0,0.0,0.16142147734326506
2023-06-10 12:00:00,2023-06-10,25,20513,19027,1642,9165,9.268833270833332,12,0,5,6,161,1,0,15.0,0.0,0.16188702669149596
2023-06-10 12:30:00,2023-06-10,26,20570,19084,1698,9328,9.268833270833332,12,30,5,6,161,1,0,57.0,0.0,0.16365611421477344
2023-06-10 13:00:00,2023-06-10,27,20389,18901,1704,9225,9.268833270833332,13,0,5,6,161,1,0,-181.0,0.0,0.1580384854127871
2023-06-10 13:30:00,2023-06-10,28,20277,18626,1709,8744,9.268833270833332,13,30,5,6,161,1,0,-112.0,0.0,0.15456238361266295
2023-06-10 14:00:00,2023-06-10,29,20315,18325,1755,7970,9.268833270833332,14,0,5,6,161,1,0,38.0,0.0,0.15574177529484792
2023-06-10 14:30:00,2023-06-10,30,20640,18621,1800,7473,9.268833270833332,14,30,5,6,161,1,0,325.0,0.0,0.16582867783985103
2023-06-10 15:00:00,2023-06-10,31,21522,19210,1819,6854,9.268833270833332,15,0,5,6,161,1,0,882.0,0.0,0.19320297951582868
2023-06-10 15:30:00,2023-06-10,32,22246,19906,1837,6246,9.268833270833332,15,30,5,6,161,1,0,724.0,0.0,0.21567349472377406
2023-06-10 16:00:00,2023-06-10,33,22551,20611,1834,5165,9.268833270833332,16,0,5,6,161,1,1,305.0,0.0,0.22513966480446929
2023-06-10 16:30:00,2023-06-10,34,23217,21387,1831,4466,9.268833270833332,16,30,5,6,161,1,1,666.0,0.0,0.24581005586592178
2023-06-10 17:00:00,2023-06-10,35,23677,22193,1767,3696,9.268833270833332,17,0,5,6,161,1,1,460.0,0.0,0.2600869025450031
2023-06-10 17:30:00,2023-06-10,36,24783,23299,1702,2923,9.268833270833332,17,30,5,6,161,1,1,1106.0,0.0,0.29441340782122905
2023-06-10 18:00:00,2023-06-10,37,25288,23802,1624,2313,9.268833270833332,18,0,5,6,161,1,1,505.0,0.0,0.3100869025450031
2023-06-10 18:30:00,2023-06-10,38,25725,24239,1546,1754,9.268833270833332,18,30,5,6,161,1,1,437.0,0.0,0.32364990689013035
2023-06-10 19:00:00,2023-06-10,39,25818,24334,1506,1161,9.268833270833332,19,0,5,6,161,1,1,93.0,0.0,0.326536312849162
2023-06-10 19:30:00,2023-06-10,40,25497,23983,1466,657,9.268833270833332,19,30,5,6,161,1,1,-321.0,0.0,0.3165735567970205
2023-06-10 20:00:00,2023-06-10,41,25347,23865,1428,291,9.268833270833332,20,0,5,6,161,1,1,-150.0,0.0,0.31191806331471134
2023-06-10 20:30:00,2023-06-10,42,25055,23572,1389,101,9.268833270833332,20,30,5,6,161,1,1,-292.0,0.0,0.30285536933581625
2023-06-10 21:00:00,2023-06-10,43,25201,23720,1384,3,9.268833270833332,21,0,5,6,161,1,0,146.0,0.0,0.3073867163252638
2023-06-10 21:30:00,2023-06-10,44,25066,23585,1379,0,9.268833270833332,21,30,5,6,161,1,0,-135.0,0.0,0.3031967721911856
2023-06-10 22:00:00,2023-06-10,45,24884,23404,1350,0,9.268833270833332,22,0,5,6,161,1,0,-182.0,0.0,0.29754810676598387
2023-06-10 22:30:00,2023-06-10,46,24244,22764,1320,0,9.268833270833332,22,30,5,6,161,1,0,-640.0,0.0,0.2776846679081316
2023-06-10 23:00:00,2023-06-10,47,23243,21824,1287,0,9.268833270833332,23,0,5,6,161,1,0,-1001.0,0.0,0.24661700806952203
2023-06-10 23:30:00,2023-06-10,48,22308,20918,1253,0,9.268833270833332,23,30,5,6,161,1,0,-935.0,0.0,0.2175977653631285
2023-06-11 00:00:00,2023-06-11,1,21356,20003,1176,0,13.155504562499996,0,0,6,6,162,1,0,-952.0,3.886671291666662,0.18805090006207326
2023-06-11 00:30:00,2023-06-11,2,20937,19554,1098,0,13.155504562499996,0,30,6,6,162,1,0,-419.0,0.0,0.1750465549348231
2023-06-11 01:00:00,2023-06-11,3,20424,19046,1041,0,13.155504562499996,1,0,6,6,162,1,0,-513.0,0.0,0.1591247672253259
2023-06-11 01:30:00,2023-06-11,4,20074,18708,983,0,13.155504562499996,1,30,6,6,162,1,0,-350.0,0.0,0.14826194909993792
2023-06-11 02:00:00,2023-06-11,5,19926,18537,928,0,13.155504562499996,2,0,6,6,162,1,0,-148.0,0.0,0.1436685288640596
2023-06-11 02:30:00,2023-06-11,6,19507,18081,872,0,13.155504562499996,2,30,6,6,162,1,0,-419.0,0.0,0.13066418373680944
2023-06-11 03:00:00,2023-06-11,7,19009,17536,824,0,13.155504562499996,3,0,6,6,162,1,0,-498.0,0.0,0.11520794537554314
2023-06-11 03:30:00,2023-06-11,8,18873,17418,775,0,13.155504562499996,3,30,6,6,162,1,0,-136.0,0.0,0.11098696461824953
2023-06-11 04:00:00,2023-06-11,9,18529,17081,755,0,13.155504562499996,4,0,6,6,162,1,0,-344.0,0.0,0.10031036623215395
